,OverallQual,GrLivArea,TotalBsmtSF,GarageCars,FullBath,YearBuilt,SalePrice,ExterQual_E,BsmtQual_E,FireplaceQu_E,HeatingQC_E,GarageFinish_E,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker
1114,5,6.72623340236,6.72623340236,1.0,1,-0.571540259292,11.6699292138,3,3.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1115,8,7.45876269238,7.45876269238,3.0,2,1.17812886558,12.6698066618,4,5.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1116,8,7.2584121506,6.01371515604,2.0,2,1.01306574059,12.1232343672,4,4.0,3,5,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,5,6.79682371827,6.79682371827,2.0,1,-0.142376134325,11.7752897294,3,3.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1118,5,7.37900812763,6.28039583896,1.0,1,-0.439489759302,11.8493977016,3,3.0,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1119,5,6.94793706861,6.94793706861,1.0,1,-0.406477134305,11.8033537631,3,3.0,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1120,6,6.92067150425,6.92067150425,1.0,1,-1.69396950921,11.6818240014,3,3.0,4,3,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,7,7.34794382315,7.34794382315,3.0,2,1.11210361558,12.2685778509,4,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,4,6.86797440897,6.51174532964,1.0,1,-0.505515009297,11.6262541503,3,3.0,0,5,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,5,6.54965074223,6.54965074223,0.0,1,-0.802628634275,11.6784399034,3,3.0,0,5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,7,7.30182234214,5.95324333429,2.0,2,0.682939490613,12.0070117647,3,4.0,3,4,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,4,6.91373735066,6.91373735066,2.0,1,-0.538527634295,11.6526874073,3,3.0,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1126,7,7.34987370474,7.22548147278,3.0,2,1.17812886558,12.0668105782,4,4.0,3,5,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,7,7.33367639566,7.33367639566,3.0,2,1.07909099058,12.4645833407,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,7,7.58069975222,6.74288063579,2.0,2,1.07909099058,12.2783933071,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,5,6.84268328224,6.84268328224,2.0,1,0.286787990643,11.8493977016,3,4.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1130,4,7.59186171489,7.02375895474,2.0,2,-1.42986850923,11.8130300574,3,3.0,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1131,5,6.882437471,6.882437471,0.0,1,0.649926865616,11.4457167153,3,4.0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,6,7.70120018086,6.91671502035,1.0,2,-3.01447450911,11.6741936126,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1133,8,7.6113477174,7.02908756415,2.0,2,0.781977365606,12.3863086958,4,4.0,3,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1134,6,7.378383713,6.82110747226,2.0,2,0.848002615601,12.0376539939,3,4.0,3,4,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,6,6.89467003943,6.86797440897,1.0,1,-1.49589375922,11.5327280923,3,3.0,4,3,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,6,7.1332959549,6.94022246912,1.0,1,-0.703590759282,11.6868787721,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1137,5,6.92853781816,6.66057514984,0.0,1,-3.1795376341,11.4510500613,3,3.0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1138,6,7.35755620091,7.35755620091,2.0,2,0.18775011565,12.1858699382,3,3.0,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,5,7.06304816339,6.82001636467,2.0,1,-1.69396950921,11.8775685786,3,3.0,4,3,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,5,6.85961490365,6.85961490365,2.0,1,-0.670578134285,11.8422292121,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1141,5,7.53315880746,6.66057514984,2.0,2,0.154737490653,12.1934938633,3,3.0,3,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1142,8,7.9476785713,7.29097477814,3.0,3,1.14511624058,12.9595385188,4,5.0,3,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,5,6.91473089272,6.91473089272,0.0,1,-0.406477134305,11.2897819137,3,3.0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1144,4,6.82979373751,6.51174532964,1.0,1,-1.00070438426,11.2897819137,3,4.0,0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,5,7.36327958696,6.949856455,1.0,1,-1.42986850923,11.9117015849,3,3.0,4,5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,6,7.16935001667,7.16935001667,2.0,2,0.451851115631,12.1007121299,4,4.0,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1147,7,7.35564110297,6.55819780281,1.0,1,-1.00070438426,12.0696800206,3,3.0,4,5,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,7,7.01391547481,6.35088571671,1.0,1,-1.49589375922,11.6690741475,3,3.0,4,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1149,7,7.30182234214,6.47850964221,2.0,1,-1.69396950921,11.8705999092,3,3.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1150,6,6.83840520085,6.83840520085,1.0,1,-0.703590759282,11.7280368446,3,3.0,4,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1151,5,7.29097477814,7.29097477814,2.0,1,-0.406477134305,11.9177236841,3,3.0,4,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,6,7.5021864866,6.97914527507,2.0,1,-0.505515009297,12.3458345879,3,3.0,4,5,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,6,6.70563909486,6.70563909486,1.0,1,-1.36384325923,11.6994050319,4,3.0,0,5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,7,7.50714107973,6.76272950693,2.0,1,-0.20840138432,12.2150323869,3,3.0,4,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1155,5,7.27100853828,7.27100853828,2.0,2,0.154737490653,12.2922503418,4,4.0,2,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1156,5,7.1436176027,7.10660613773,2.0,2,-0.20840138432,12.1001564199,3,3.0,4,4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1157,7,7.18159194461,7.18159194461,2.0,2,1.17812886558,12.3458345879,4,4.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1158,8,7.36581283721,7.36581283721,3.0,2,1.17812886558,12.3678853257,4,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1159,6,7.53743003659,6.80461452006,2.0,2,0.0887122406579,12.1281111041,4,3.0,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1160,6,7.2841348062,6.75227037614,2.0,2,0.220762740648,11.8913619007,3,4.0,3,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1161,6,7.40306109109,7.16780918432,2.0,1,-0.571540259292,12.3194013308,4,3.0,4,5,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,5,6.79682371827,6.79682371827,2.0,1,-0.109363509327,11.7675676833,3,4.0,1,4,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1163,4,7.13807303404,7.08924315503,2.0,0,-0.0763508843296,11.5987269437,3,4.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1164,5,7.26752542783,7.21597500265,2.0,1,0.220762740648,12.175613438,3,4.0,3,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1165,7,7.31521838975,7.31521838975,2.0,2,1.24415411557,12.3595230802,4,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1166,8,7.43543801981,7.43543801981,3.0,2,1.21114149057,12.4104410415,4,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,6,7.42177579364,6.86693328446,2.0,2,0.947040490593,12.0610468735,3,4.0,3,5,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,6,7.65396918048,7.02820143206,2.0,2,-1.19878013425,12.3673407931,3,3.0,3,5,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,10,8.19643681124,7.56579328243,3.0,3,0.781977365606,13.3455069287,4,5.0,3,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1170,6,7.02019070831,7.00033446028,1.0,1,0.18775011565,12.0494188355,3,3.0,1,3,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,6,7.1404530431,7.1404530431,2.0,1,-0.439489759302,12.0015054798,3,3.0,3,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1172,7,7.13169851047,6.4393503711,2.0,2,1.14511624058,12.0546681914,4,4.0,0,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1173,5,8.0349550245,7.37713371283,0.0,3,-0.835641259272,12.2085695257,3,3.0,4,3,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,6,7.76046702921,6.85961490365,2.0,2,-1.29781800924,12.3842188309,3,4.0,4,3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,8,7.96311205898,7.4289271948,2.0,2,0.682939490613,12.5602444593,4,4.0,3,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1176,5,6.82871207164,6.77650699237,1.0,1,0.418838490633,11.6910716504,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,6,7.11069612298,6.70808408385,1.0,1,-1.49589375922,11.6526874073,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1178,5,7.20340552108,6.59578051396,1.0,1,-1.66095688421,11.9505350264,3,3.0,4,5,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,5,7.02553831464,0.0,0.0,1,-0.571540259292,11.4403547721,3,0.0,4,4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,7,7.83002808253,7.10414409299,2.0,2,0.616914240618,12.4292161968,3,4.0,0,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1181,8,7.41034709782,7.378383713,2.0,2,1.21114149057,12.8802918162,5,5.0,4,5,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,10,8.40670845824,7.78197323443,3.0,3,0.814989990603,13.5211394974,4,5.0,3,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1183,5,7.03085747612,7.02197642307,2.0,1,-1.69396950921,11.6952470218,3,3.0,4,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1184,5,7.36073990306,7.36073990306,3.0,1,-0.274426634315,12.1372583295,3,3.0,3,4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1185,5,7.10824413973,6.66568371778,1.0,1,-1.56191900922,11.5607627944,3,3.0,0,4,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,3,7.43838353004,6.88653164253,2.0,2,-2.35422200916,11.4616321706,3,2.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1187,8,7.39326309476,7.39326309476,3.0,2,0.748964740608,12.4760997827,4,4.0,2,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1188,7,7.41517510961,6.72383244082,2.0,2,1.01306574059,12.1807548375,4,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,7,7.49831587077,6.90274273716,2.0,2,0.914027865596,12.149502294,3,3.0,3,4,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,4,7.39203156751,7.1308988303,4.0,1,-0.34045188431,12.0317192584,3,3.0,3,5,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,8,7.27378631784,6.65544035037,2.0,2,0.914027865596,12.0668105782,4,4.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1192,5,7.29505641646,6.55535689181,1.0,1,-1.52890638422,11.7360690163,3,3.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1193,6,7.11069612298,7.11069612298,2.0,2,0.914027865596,12.0137007529,3,5.0,0,5,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,6,7.21007962817,6.49828214948,1.0,1,-0.0763508843296,11.970350312,3,3.0,0,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1195,6,7.2841348062,6.59167373201,2.0,2,1.11210361558,12.078239274,3,4.0,0,5,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,7,7.53047999525,6.77992190747,3.0,2,1.14511624058,12.2977854535,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,7,7.4330753489,6.70441435496,1.0,1,-1.8260200092,11.8775685786,3,3.0,4,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1198,7,7.10085190894,7.10085190894,2.0,2,0.980053115591,12.0895388293,4,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,4,7.23201033166,6.9584483933,2.0,1,-0.274426634315,11.9049675527,3,3.0,1,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1200,4,6.76272950693,6.76272950693,1.0,1,-0.0433382593321,11.6617764117,3,3.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1201,7,7.48436864329,6.76503897678,2.0,2,0.881015240598,12.1955171316,3,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,5,7.20711885621,6.78558764501,1.0,1,-1.52890638422,11.6699292138,3,3.0,2,5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,7,7.39694860262,7.39694860262,2.0,2,0.947040490593,12.2690474447,4,4.0,3,5,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,5,6.98007594056,6.96318998587,2.0,1,0.121724865655,11.941455846,3,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1205,7,7.69484807238,7.67740043051,3.0,2,0.616914240618,12.5131896306,4,4.0,3,4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1206,4,6.96318998587,6.96318998587,1.0,1,-0.175388759322,11.5805841134,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1207,6,7.4389715924,7.42833319419,2.0,2,1.04607836559,12.2060726455,4,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,5,7.15773548425,6.83733281469,2.0,1,-0.307439259312,11.8493977016,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1209,8,7.41517510961,7.41517510961,2.0,2,1.14511624058,12.577636202,4,5.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1210,6,7.52077641506,6.96224346427,2.0,2,0.682939490613,12.149502294,4,4.0,3,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1211,8,7.46908388492,6.32793678373,2.0,2,0.550888990623,12.0076217068,4,4.0,0,4,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,4,6.51174532964,6.51174532964,1.0,1,-1.00070438426,11.6351430977,3,3.0,0,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,4,6.86797440897,6.4754327167,1.0,0,-0.20840138432,11.8844890214,3,3.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1214,5,6.90775527898,6.83087423465,1.0,1,-0.307439259312,11.809319478,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1215,5,6.79682371827,6.79682371827,1.0,1,-0.175388759322,11.7360690163,3,3.0,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1216,6,7.5511868673,0.0,2.0,2,0.220762740648,11.6262541503,3,0.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1217,8,7.18159194461,7.17088847851,2.0,2,1.24415411557,12.343466569,4,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1218,4,6.81673588059,0.0,0.0,1,-0.802628634275,11.2960124634,3,0.0,0,4,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,6,7.10578612948,6.51174532964,0.0,1,-0.0103256343346,11.4240942513,3,3.0,0,3,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,5,6.81673588059,6.81673588059,1.0,1,-0.241414009317,11.6526874073,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1221,5,7.10002716663,6.85961490365,1.0,1,-0.109363509327,11.8055950789,3,3.0,3,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1222,6,7.5213179802,6.94793706861,1.0,2,-0.73660338428,11.8705999092,3,3.0,4,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1223,5,7.66715825532,7.66715825532,2.0,2,-0.670578134285,11.8342840638,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1224,7,7.30720231476,6.67076632085,2.0,2,1.07909099058,12.1226910366,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,6,7.03790596345,6.37842618365,1.0,1,-0.439489759302,11.8844890214,3,3.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1226,6,7.56734567601,6.79682371827,3.0,2,1.17812886558,12.273731294,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1227,5,6.81673588059,6.81673588059,2.0,1,-0.20840138432,11.8981878658,3,3.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1228,9,7.44014668066,7.44014668066,3.0,1,1.21114149057,12.8139178963,5,5.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1229,5,7.31853954857,6.98100574072,1.0,2,-0.373464509307,11.7519423654,3,3.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1230,5,7.87131120332,7.21670948671,2.0,2,0.18775011565,12.1547793511,3,4.0,3,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1231,5,7.08254856936,7.00940893271,2.0,1,-0.307439259312,11.7943379244,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1232,4,7.11069612298,0.0,2.0,2,-0.307439259312,11.5307653831,3,0.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1233,5,7.08086789669,7.08086789669,2.0,1,-0.406477134305,11.8635823366,3,3.0,0,2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1234,5,7.5832475243,6.84694313959,0.0,1,-1.99108313419,11.7752897294,3,3.0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1235,5,7.48717369421,6.61740297797,1.0,1,-1.89204525919,11.8414159318,3,4.0,0,4,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,7,7.39449310722,6.63987583383,2.0,2,1.04607836559,12.0753943219,4,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1237,7,7.57507169951,6.74288063579,2.0,2,1.07909099058,12.1807548375,4,4.0,4,5,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,6,7.04053639022,7.04053639022,2.0,1,1.11210361558,11.8670972787,4,4.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1239,8,7.30317005124,7.29776828253,2.0,2,1.14511624058,12.4908755772,4,4.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1240,7,7.47816969416,6.78558764501,2.0,2,1.04607836559,12.3234111379,4,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,7,7.43248380792,7.43248380792,3.0,2,1.17812886558,12.422505732,4,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1242,7,7.06817200039,6.9603477291,2.0,2,0.0887122406579,12.043553716,3,4.0,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1243,10,7.63867982388,7.63867982388,3.0,2,1.14511624058,13.0497926846,5,5.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1244,8,7.32514895796,6.67582322163,2.0,1,-1.39685588423,12.3458345879,3,4.0,4,2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,6,7.53315880746,6.37331978958,2.0,3,0.418838490633,12.0895388293,3,4.0,3,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1246,7,7.34858753093,6.62936325344,2.0,2,1.11210361558,12.1361865181,4,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
